Date,Account,Payee,Category Group,Category,Tags,Memo,Amount,In/Out,Source,ImportId
2024-06-01,HSBC Gold Visa Cashback,Family,Uncategorized / Review,To Triage,review,Shopsuki - Var Grocery Items ,6191.5,Outflow,YNAB,3015
2024-06-01,HSBC Gold Visa Cashback,Fare,Uncategorized / Review,To Triage,review,Ceb Pac - Rebooking Fee,3656.68,Outflow,YNAB,3016
2024-06-01,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Grab - 953 C Aragon to MOA,331.0,Outflow,YNAB,3017
2024-06-01,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Canva Sub,299.0,Outflow,YNAB,3018
2024-06-01,Cash - Wallet,Dining Out,Uncategorized / Review,To Triage,review,Llao Llao - large tub plus add topping ,279.0,Outflow,YNAB,3019
2024-06-01,BPI Credit to Cash 4 121226,,Uncategorized / Review,To Triage,review,,255.83,Outflow,YNAB,3020
2024-06-01,BPI Credit to Cash 4 Reg 121226,,Uncategorized / Review,To Triage,review,,151.27,Outflow,YNAB,3021
2024-06-01,Union Bank Debit,Investment / Interest,Uncategorized / Review,To Triage,review,Savings Interest,1.7,Inflow,YNAB,3022
2024-05-31,HSBC Gold Visa Cashback,Tiktok,Uncategorized / Review,To Triage,review,Compression Bags,580.45,Outflow,YNAB,3023
2024-05-31,BPI Main,Transfer : eWallet - GCASH,Transfers,Internal Transfers,transfer,Fund Tranfer ,500.0,Outflow,YNAB,3024
2024-05-31,HSBC Gold Visa Cashback,Tiktok,Uncategorized / Review,To Triage,review,Foam Cover,342.0,Outflow,YNAB,3025
2024-05-31,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Muragame Udon - SMOA,310.0,Outflow,YNAB,3026
2024-05-31,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Grab - SM Moa to 953 C Aragon ,279.0,Outflow,YNAB,3027
2024-05-31,HSBC Gold Visa Cashback,Lazada,Uncategorized / Review,To Triage,review,Joshua Gift Titanic Toy,168.02,Outflow,YNAB,3028
2024-05-31,HSBC Gold Visa Cashback,Tiktok,Uncategorized / Review,To Triage,review,Clothes organizer,165.0,Outflow,YNAB,3029
2024-05-31,eWallet - GCASH,Entertainment / Subs,Uncategorized / Review,To Triage,review,Telegram Subs,150.0,Outflow,YNAB,3030
2024-05-31,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Chowking ChowFan Breakfast,129.0,Outflow,YNAB,3031
2024-05-31,Cash - Wallet,Services,Uncategorized / Review,To Triage,review,Laundry - Wash + 2 Fabcon,100.0,Outflow,YNAB,3032
2024-05-31,HSBC Gold Visa Cashback,Tiktok,Uncategorized / Review,To Triage,review,Hand Grip Trainer,72.61,Outflow,YNAB,3033
2024-05-31,HSBC Gold Visa Cashback,Tiktok,Uncategorized / Review,To Triage,review,Hand Trainer Finger Grip,53.61,Outflow,YNAB,3034
2024-05-31,HSBC Gold Visa Cashback,Entertainment / Subs,Uncategorized / Review,To Triage,review,Food Panda Pro,50.0,Outflow,YNAB,3035
2024-05-31,BPI Main,Instapay,Transfers,Internal Transfers,transfer,Transfer Fees,5.0,Outflow,YNAB,3036
2024-05-31,eWallet - GCASH,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Tranfer ,500.0,Inflow,YNAB,3037
2024-05-30,BPI Montero,Transfer : Montero Auto Loan,Debt & Loans,Auto Loan,BPI,May 2024 payment + Advance payment,35455.35,Outflow,YNAB,3038
2024-05-30,HSBC Gold Visa Cashback,Groceries,Uncategorized / Review,To Triage,review,Groceries - Var Items (Snacks + Zonrox) ,640.25,Outflow,YNAB,3039
2024-05-30,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Perfume - Symmetry Lab Soleil Blanc,593.0,Outflow,YNAB,3040
2024-05-30,HSBC Gold Visa Cashback,Shopee,Uncategorized / Review,To Triage,review,Pubic Hair Trimmer,511.0,Outflow,YNAB,3041
2024-05-30,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Food Panda - Lugawan sa Tejeros (Pares 2x),477.0,Outflow,YNAB,3042
2024-05-30,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Grab - Robinsons Ermita to 953 C Aragon ,159.0,Outflow,YNAB,3043
2024-05-30,HSBC Gold Visa Cashback,Shopee,Uncategorized / Review,To Triage,review,Stylus Pen,149.0,Outflow,YNAB,3044
2024-05-30,Cash - Wallet,Fare,Uncategorized / Review,To Triage,review,Angkas - 953 C Aragon to Rob,100.0,Outflow,YNAB,3045
2024-05-30,Montero Auto Loan,Transfer : BPI Montero,Transfers,Internal Transfers,transfer,May 2024 payment + Advance payment,35455.35,Inflow,YNAB,3046
2024-05-29,HSBC Gold Visa Cashback,Fare,Uncategorized / Review,To Triage,review,Cebu Pacific - Davao to Manila,4252.6,Outflow,YNAB,3047
2024-05-29,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Polarized Sunglasses x2,578.0,Outflow,YNAB,3048
2024-05-29,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,Logo Stickers,231.0,Outflow,YNAB,3049
2024-05-29,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Airwell Car & Linen Spray,165.6,Outflow,YNAB,3050
2024-05-29,Union Bank Rewards Visa Platinum,Food,Uncategorized / Review,To Triage,review,Grab Food - McDonalds ,164.0,Outflow,YNAB,3051
2024-05-29,Union Bank Rewards Visa Platinum,953 Aragon Utilities ,Uncategorized / Review,To Triage,review,Catfood,159.44,Outflow,YNAB,3052
2024-05-28,Union Bank Debit,Transfer : UNION BANK Personal Loan,Transfers,Internal Transfers,transfer,LOAN - May 2024 Payment,20428.52,Outflow,YNAB,3053
2024-05-28,BPI Main,Transfer : BPI Montero,Transfers,Internal Transfers,transfer,Fund Transfer,2000.0,Outflow,YNAB,3054
2024-05-28,eWallet - Maya Savings,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Fund Transfer,1000.0,Outflow,YNAB,3055
2024-05-28,BPI Main,Transfer : SAVINGS - BPI Direct Save Up,Transfers,Internal Transfers,transfer,Scheduled Fund Transfer,1000.0,Outflow,YNAB,3056
2024-05-28,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Grab - NAESS to Interorient ,534.0,Outflow,YNAB,3057
2024-05-28,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Grab - Interorient to 953 C Aragon ,531.0,Outflow,YNAB,3058
2024-05-28,eWallet - MAYA,Services,Uncategorized / Review,To Triage,review,NBI Clearance + Delivery Fee,369.0,Outflow,YNAB,3059
2024-05-28,Shopee Pay Later,Shopee,Uncategorized / Review,To Triage,review,Hp 14-cm0011ax CPU Fan,271.57,Outflow,YNAB,3060
2024-05-28,Cash - Wallet,Dining Out,Uncategorized / Review,To Triage,review,Burger King - Dinner ,178.0,Outflow,YNAB,3061
2024-05-28,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,953 C Aragon Room Spray,165.6,Outflow,YNAB,3062
2024-05-28,Shopee Pay Later,Shopee,Uncategorized / Review,To Triage,review,Windows 11 Pro Upgrade,145.69,Outflow,YNAB,3063
2024-05-28,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,Bedsheet Strap,129.0,Outflow,YNAB,3064
2024-05-28,Cash - Wallet,Drinks,Uncategorized / Review,To Triage,review,Mineral Water,20.0,Outflow,YNAB,3065
2024-05-28,SAVINGS - BPI Direct Save Up,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Scheduled Fund Transfer,1000.0,Inflow,YNAB,3066
2024-05-28,eWallet - MAYA,Transfer : eWallet - Maya Savings,Transfers,Internal Transfers,transfer,Fund Transfer,1000.0,Inflow,YNAB,3067
2024-05-28,BPI Montero,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer,2000.0,Inflow,YNAB,3068
2024-05-28,UNION BANK Personal Loan,Transfer : Union Bank Debit,Transfers,Internal Transfers,transfer,LOAN - May 2024 Payment,20428.52,Inflow,YNAB,3069
2024-05-27,Union Bank Debit,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,For Golden Haven ,3500.0,Outflow,YNAB,3070
2024-05-27,eWallet - MAYA,Insurance,Uncategorized / Review,To Triage,review,For June and July 2024,3460.0,Outflow,YNAB,3071
2024-05-27,BPI Credit Card,Transfer : Cash - Wallet,Transfers,Internal Transfers,transfer,Shopee - Gas Range for 953 C Aragon,1179.0,Outflow,YNAB,3072
2024-05-27,HSBC Gold Visa Cashback,Shopee,Uncategorized / Review,To Triage,review,Benzac (Benzoyl Perxoide) - 10 ml,374.0,Outflow,YNAB,3073
2024-05-27,eWallet - MAYA,Instapay,Transfers,Internal Transfers,transfer,Convenience Fee - Golden Haven,20.0,Outflow,YNAB,3074
2024-05-27,Union Bank Debit,Instapay,Transfers,Internal Transfers,transfer,Fund Transfer Fees,5.0,Outflow,YNAB,3075
2024-05-27,Cash - Wallet,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,Shopee - Gas Range for 953 C Aragon,1179.0,Inflow,YNAB,3076
2024-05-27,eWallet - MAYA,Transfer : Union Bank Debit,Transfers,Internal Transfers,transfer,For Golden Haven ,3500.0,Inflow,YNAB,3077
2024-05-26,BPI Credit to Cash 3,Starting Balance,Uncategorized / Review,To Triage,review,,111013.0,Outflow,YNAB,3078
2024-05-26,BPI Credit to Cash 3 - REG ,Starting Balance,Uncategorized / Review,To Triage,review,,43987.0,Outflow,YNAB,3079
2024-05-26,Cash - Wallet,Manual Balance Adjustment,Uncategorized / Review,To Triage,review,,6923.92,Outflow,YNAB,3080
2024-05-26,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Flight - MLA to DVO 03.June.2024,4237.6,Outflow,YNAB,3081
2024-05-26,eWallet - GCASH,Reconciliation Balance Adjustment,Uncategorized / Review,To Triage,review,Entered automatically by YNAB,1000.0,Outflow,YNAB,3082
2024-05-26,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Father & Son Perfume - Debonair,809.0,Outflow,YNAB,3083
2024-05-26,Cash - Wallet,Dining Out,Uncategorized / Review,To Triage,review,Dinner - JT Inato Chicken BBQ,345.0,Outflow,YNAB,3084
2024-05-26,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Chowking SM Manila,149.0,Outflow,YNAB,3085
2024-05-26,eWallet - Maya Savings,Investment / Interest,Uncategorized / Review,To Triage,review,Bank Interest,1096.12,Inflow,YNAB,3086
2024-05-25,BPI Main,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Fund Transfer,4000.0,Outflow,YNAB,3087
2024-05-25,eWallet - MAYA,Family,Uncategorized / Review,To Triage,review,Marifel Pag-Ibig Housing Loan,3000.0,Outflow,YNAB,3088
2024-05-25,eWallet - MAYA,Family,Uncategorized / Review,To Triage,review,Marifel Pag-ibig Contribution May-July 2024,905.0,Outflow,YNAB,3089
2024-05-25,Union Bank Rewards Visa Platinum,Food,Uncategorized / Review,To Triage,review,Grab Food - Lugawan sa Tejeros 2x Order Lechon Pares,361.0,Outflow,YNAB,3090
2024-05-25,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Paypal 05.2024,239.0,Outflow,YNAB,3091
2024-05-25,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Grab - SM Manila to 953 C Aragon,168.0,Outflow,YNAB,3092
2024-05-25,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Grab - 953 C Aragon to SM Manila,164.0,Outflow,YNAB,3093
2024-05-25,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Tip,50.0,Outflow,YNAB,3094
2024-05-25,BPI Main,Instapay,Transfers,Internal Transfers,transfer,Fund Transfer Fees - BPI to MAYA,10.0,Outflow,YNAB,3095
2024-05-25,HSBC Gold Visa Cashback,Cashback,Uncategorized / Review,To Triage,review,HSBC Cashback,438.41,Inflow,YNAB,3096
2024-05-25,eWallet - MAYA,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer,4000.0,Inflow,YNAB,3097
2024-05-24,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,"1Tb Memory Card, 1 USB, (Php 724) + 1 Aluminum Alloy Foldable Laptop Stand (Php 287)",1011.0,Outflow,YNAB,3098
2024-05-24,Union Bank Rewards Visa Platinum,Groceries,Uncategorized / Review,To Triage,review,"SM Manila - Var Items (Permanent Markers, Pouch etc)",897.25,Outflow,YNAB,3099
2024-05-24,Union Bank Rewards Visa Platinum,Tiktok,Health & Insurance,Medications & Vitamins,,Wheyl Protein  1 lbs,709.0,Outflow,YNAB,3100
2024-05-24,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,Laptop Skin - Vinyl,431.0,Outflow,YNAB,3101
2024-05-24,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,2.5 Sata Case + Pouch,408.0,Outflow,YNAB,3102
2024-05-24,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Wendys SM,309.0,Outflow,YNAB,3103
2024-05-24,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Grab - Gilmore to 953 C Aragon,293.0,Outflow,YNAB,3104
2024-05-24,Union Bank Rewards Visa Platinum,Lazada,Uncategorized / Review,To Triage,review,Huawei GT 2 Pro Strap,287.16,Outflow,YNAB,3105
2024-05-24,Union Bank Rewards Visa Platinum,Personal Effects,Uncategorized / Review,To Triage,review,Watsons - Meds for Cough and Throught Irritation,280.25,Outflow,YNAB,3106
2024-05-24,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,Handkerchief 12 Pcs,247.0,Outflow,YNAB,3107
2024-05-24,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Chowking - Chowfan w/ Siomai + Coke Zero,245.0,Outflow,YNAB,3108
2024-05-24,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Hand Grip,170.0,Outflow,YNAB,3109
2024-05-24,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,"ID Debit Credit Protector Sleeves, Anti RFID Card, CVV Anti Theft Stciker",145.0,Outflow,YNAB,3110
2024-05-23,Union Bank Debit,Transfer : Union Bank Rewards Visa Platinum,Transfers,Internal Transfers,transfer,Credit Card Payment - UB Platinum,32528.61,Outflow,YNAB,3111
2024-05-23,BPI Main,Transfer : HSBC Gold Visa Cashback,Transfers,Internal Transfers,transfer,Credit Card Payment - HSBC,29149.32,Outflow,YNAB,3112
2024-05-23,BPI Main,Transfer : Northfield Lagao Blk 4 Lot 1,Transfers,Internal Transfers,transfer,May 2024 Payment,11980.0,Outflow,YNAB,3113
2024-05-23,BPI Main,Transfer : SAVINGS - RCBC Hexa,Transfers,Internal Transfers,transfer,Fund Transfer,10000.0,Outflow,YNAB,3114
2024-05-23,BPI Main,Insurance,Uncategorized / Review,To Triage,review,Sunlife Fit and Well 2nd Quarter - 23.05.2024,9597.5,Outflow,YNAB,3115
2024-05-23,BPI Main,Transfer : Northfield Lagao Blk 4 Lot 3,Transfers,Internal Transfers,transfer,May 2024 Payment ,9350.0,Outflow,YNAB,3116
2024-05-23,BPI Main,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,Credit Card Payment - BPI Blue Mastercard,8039.78,Outflow,YNAB,3117
2024-05-23,BPI Main,Family,Uncategorized / Review,To Triage,review,Fund Transfer - Ma Cleofe,4000.0,Outflow,YNAB,3118
2024-05-23,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Kaspersky Anti Virus Annual Sub ,899.0,Outflow,YNAB,3119
2024-05-23,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,iCare Facemask + Digital Blood Pressure Monitor,825.0,Outflow,YNAB,3120
2024-05-23,eWallet - GCASH,Fare,Uncategorized / Review,To Triage,review,BEEP Card Top Up ,206.0,Outflow,YNAB,3121
2024-05-23,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Jollbee,181.0,Outflow,YNAB,3122
2024-05-23,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,Kanagawa Wave Tumbler Sticker,158.0,Outflow,YNAB,3123
2024-05-23,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Scribd App Sub,129.0,Outflow,YNAB,3124
2024-05-23,BPI Credit Card,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Credit Card Payment - BPI Blue Mastercard,8039.78,Inflow,YNAB,3125
2024-05-23,Northfield Lagao Blk 4 Lot 3,Transfer : BPI Main,Transfers,Internal Transfers,transfer,May 2024 Payment ,9350.0,Inflow,YNAB,3126
2024-05-23,SAVINGS - RCBC Hexa,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer,10000.0,Inflow,YNAB,3127
2024-05-23,Northfield Lagao Blk 4 Lot 1,Transfer : BPI Main,Transfers,Internal Transfers,transfer,May 2024 Payment,11980.0,Inflow,YNAB,3128
2024-05-23,HSBC Gold Visa Cashback,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Credit Card Payment - HSBC,29149.32,Inflow,YNAB,3129
2024-05-23,Union Bank Rewards Visa Platinum,Transfer : Union Bank Debit,Transfers,Internal Transfers,transfer,Credit Card Payment - UB Platinum,32528.61,Inflow,YNAB,3130
2024-05-22,HSBC Gold Visa Cashback,Food,Uncategorized / Review,To Triage,review,Food Panda,816.0,Outflow,YNAB,3131
2024-05-22,BPI Credit Card,Communication,Uncategorized / Review,To Triage,review,Globe Monthly Postapid - May 2024,599.0,Outflow,YNAB,3132
2024-05-21,BPI Main,Transfer : BPI Montero,Transfers,Internal Transfers,transfer,Fund Transfer,13500.0,Outflow,YNAB,3133
2024-05-21,eWallet - MAYA,Family,Uncategorized / Review,To Triage,review,Family Internet - PLDT,1499.0,Outflow,YNAB,3134
2024-05-21,eWallet - Maya Savings,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Fund Transfer,1000.0,Outflow,YNAB,3135
2024-05-21,BPI Credit Card,Communication,Uncategorized / Review,To Triage,review,Globe Monthly postpaid,599.0,Outflow,YNAB,3136
2024-05-21,BPI Main,Transfer : eWallet - GCASH,Transfers,Internal Transfers,transfer,Fund Transfer CASH IN,500.0,Outflow,YNAB,3137
2024-05-21,eWallet - GCASH,Fund Transfer - 3rd Party,Transfers,Internal Transfers,transfer,Refund for Med bought by Thelmo Coopera,425.0,Outflow,YNAB,3138
2024-05-21,Union Bank Rewards Visa Platinum,Fare,Uncategorized / Review,To Triage,review,Grab - 953 C Aragon to Paura Wing Rob Ermita + Tip,164.0,Outflow,YNAB,3139
2024-05-21,BPI Main,Instapay,Transfers,Internal Transfers,transfer,Fund Transfer Fees - BPI to Gcash,5.0,Outflow,YNAB,3140
2024-05-21,eWallet - GCASH,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer CASH IN,500.0,Inflow,YNAB,3141
2024-05-21,eWallet - MAYA,Transfer : eWallet - Maya Savings,Transfers,Internal Transfers,transfer,Fund Transfer,1000.0,Inflow,YNAB,3142
2024-05-21,BPI Montero,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer,13500.0,Inflow,YNAB,3143
2024-05-20,eWallet - MAYA,953 Aragon Utilities ,Uncategorized / Review,To Triage,review,Aragon Utilities - MERALCO,7966.58,Outflow,YNAB,3144
2024-05-20,eWallet - Maya Savings,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Fund Transfer,7000.0,Outflow,YNAB,3145
2024-05-20,Union Bank Debit,Family,Uncategorized / Review,To Triage,review,Kuwa Joshua Kumon - June 2024,4000.0,Outflow,YNAB,3146
2024-05-20,RCBC Hexagon Previledge Platinum,Shopping,Uncategorized / Review,To Triage,review,Regatta 2 Polo Shirts - Rob Ermita,1790.0,Outflow,YNAB,3147
2024-05-20,BPI Main,Transfer : eWallet - GCASH,Transfers,Internal Transfers,transfer,Fund Transfer CASH IN 1000 + 200 ,1200.0,Outflow,YNAB,3148
2024-05-20,eWallet - GCASH,Government,Uncategorized / Review,To Triage,review,Marina SID Renewal Fee,1050.0,Outflow,YNAB,3149
2024-05-20,eWallet - GCASH,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Fund Transfer,1000.0,Outflow,YNAB,3150
2024-05-20,Union Bank Rewards Visa Platinum,Food,Uncategorized / Review,To Triage,review,Grab Mart - Soju,539.0,Outflow,YNAB,3151
2024-05-20,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Fragrance Automatic Diffuser,236.0,Outflow,YNAB,3152
2024-05-20,eWallet - GCASH,Instapay,Transfers,Internal Transfers,transfer,Fund Transfer Fees,15.0,Outflow,YNAB,3153
2024-05-20,Union Bank Debit,Instapay,Transfers,Internal Transfers,transfer,Fund Transfer - UB to Gcash,10.0,Outflow,YNAB,3154
2024-05-20,BPI Main,Instapay,Transfers,Internal Transfers,transfer,Fund Transfer Fees - BPI to GCash,10.0,Outflow,YNAB,3155
2024-05-20,eWallet - MAYA,Transfer : eWallet - GCASH,Transfers,Internal Transfers,transfer,Fund Transfer,1000.0,Inflow,YNAB,3156
2024-05-20,eWallet - GCASH,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer CASH IN 1000 + 200 ,1200.0,Inflow,YNAB,3157
2024-05-20,eWallet - MAYA,Transfer : eWallet - Maya Savings,Transfers,Internal Transfers,transfer,Fund Transfer,7000.0,Inflow,YNAB,3158
2024-05-20,Union Bank Debit,Fund Transfer - Marifel,Transfers,Internal Transfers,transfer,Fund Transfer from Marifel Suzanne ,35000.0,Inflow,YNAB,3159
2024-05-20,BPI Main,Loan,Uncategorized / Review,To Triage,review,BPI Credit to Cash NEW,43987.0,Inflow,YNAB,3160
2024-05-20,BPI Main,Loan,Uncategorized / Review,To Triage,review,BPI Credit to Cash NEW 2,111013.0,Inflow,YNAB,3161
2024-05-19,eWallet - MAYA,Fare,Uncategorized / Review,To Triage,review,Grab - 953 C Aragon to MOA,324.0,Outflow,YNAB,3162
2024-05-19,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Kenny Rogers Rob Ermita - High Fiber Meal,300.0,Outflow,YNAB,3163
